outer_fold,model,candidate_id,parameters_json,inner_fold,f2,inner_train_n,inner_validation_n
7,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",2,0.5660377358490566,242,61
7,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",3,0.5309734513274337,242,61
7,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",4,0.5405405405405406,243,60
7,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",5,0.4954954954954955,243,60
7,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",1,0.4672897196261682,242,61
7,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2,0.4716981132075472,242,61
7,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",3,0.41284403669724773,242,61
7,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",4,0.5357142857142857,243,60
7,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",5,0.41284403669724773,243,60
7,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",1,0.3883495145631068,242,61
7,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",2,0.5288461538461539,242,61
7,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",3,0.4166666666666667,242,61
7,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",4,0.5405405405405406,243,60
7,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",5,0.330188679245283,243,60
7,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",1,0.4672897196261682,242,61
7,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",2,0.4716981132075472,242,61
7,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",3,0.41284403669724773,242,61
7,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",4,0.5357142857142857,243,60
7,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",5,0.41284403669724773,243,60
7,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",1,0.3465346534653465,242,61
7,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",2,0.4368932038834951,242,61
7,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",3,0.4166666666666667,242,61
7,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",4,0.5,243,60
7,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",5,0.2857142857142857,243,60
7,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",1,0.5309734513274337,242,61
7,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",2,0.5454545454545454,242,61
7,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",3,0.5701754385964912,242,61
7,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",4,0.6557377049180327,243,60
7,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",5,0.5982905982905983,243,60
7,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",1,0.5701754385964912,242,61
7,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",2,0.5454545454545454,242,61
7,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",3,0.5309734513274337,242,61
7,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",4,0.6198347107438017,243,60
7,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",5,0.6410256410256411,243,60
7,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",1,0.5652173913043478,242,61
7,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",2,0.5454545454545454,242,61
7,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",3,0.5309734513274337,242,61
7,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",4,0.6302521008403361,243,60
7,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",5,0.603448275862069,243,60
7,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",1,0.5752212389380531,242,61
7,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",2,0.5405405405405406,242,61
7,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",3,0.5217391304347826,242,61
7,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",4,0.5932203389830508,243,60
7,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",5,0.5982905982905983,243,60
7,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",1,0.5263157894736842,242,61
7,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",2,0.5092592592592593,242,61
7,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",3,0.5701754385964912,242,61
7,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",4,0.603448275862069,243,60
7,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",5,0.646551724137931,243,60
8,Logistic Regression,1,"{""C"": 0.01}",1,0.6194690265486725,242,61
8,Logistic Regression,1,"{""C"": 0.01}",2,0.7936507936507936,242,61
8,Logistic Regression,1,"{""C"": 0.01}",3,0.4782608695652174,242,61
8,Logistic Regression,1,"{""C"": 0.01}",4,0.6521739130434783,243,60
8,Logistic Regression,1,"{""C"": 0.01}",5,0.5701754385964912,243,60
8,Logistic Regression,2,"{""C"": 0.1}",1,0.5803571428571429,242,61
8,Logistic Regression,2,"{""C"": 0.1}",2,0.8064516129032258,242,61
8,Logistic Regression,2,"{""C"": 0.1}",3,0.43478260869565216,242,61
8,Logistic Regression,2,"{""C"": 0.1}",4,0.6956521739130435,243,60
8,Logistic Regression,2,"{""C"": 0.1}",5,0.5603448275862069,243,60
8,Logistic Regression,3,"{""C"": 1.0}",1,0.6578947368421053,242,61
8,Logistic Regression,3,"{""C"": 1.0}",2,0.75,242,61
8,Logistic Regression,3,"{""C"": 1.0}",3,0.43478260869565216,242,61
8,Logistic Regression,3,"{""C"": 1.0}",4,0.6086956521739131,243,60
8,Logistic Regression,3,"{""C"": 1.0}",5,0.5932203389830508,243,60
8,Logistic Regression,4,"{""C"": 10.0}",1,0.6521739130434783,242,61
8,Logistic Regression,4,"{""C"": 10.0}",2,0.75,242,61
8,Logistic Regression,4,"{""C"": 10.0}",3,0.4424778761061947,242,61
8,Logistic Regression,4,"{""C"": 10.0}",4,0.6086956521739131,243,60
8,Logistic Regression,4,"{""C"": 10.0}",5,0.5982905982905983,243,60
8,Logistic Regression,5,"{""C"": 100.0}",1,0.6521739130434783,242,61
8,Logistic Regression,5,"{""C"": 100.0}",2,0.75,242,61
8,Logistic Regression,5,"{""C"": 100.0}",3,0.4424778761061947,242,61
8,Logistic Regression,5,"{""C"": 100.0}",4,0.6086956521739131,243,60
8,Logistic Regression,5,"{""C"": 100.0}",5,0.5982905982905983,243,60
8,Random Forest,1,"{""max_depth"": null, ""min_samples_leaf"": 1}",1,0.514018691588785,242,61
8,Random Forest,1,"{""max_depth"": null, ""min_samples_leaf"": 1}",2,0.6086956521739131,242,61
8,Random Forest,1,"{""max_depth"": null, ""min_samples_leaf"": 1}",3,0.32710280373831774,242,61
8,Random Forest,1,"{""max_depth"": null, ""min_samples_leaf"": 1}",4,0.46296296296296297,243,60
8,Random Forest,1,"{""max_depth"": null, ""min_samples_leaf"": 1}",5,0.42857142857142855,243,60
8,Random Forest,2,"{""max_depth"": null, ""min_samples_leaf"": 3}",1,0.6578947368421053,242,61
8,Random Forest,2,"{""max_depth"": null, ""min_samples_leaf"": 3}",2,0.6967213114754098,242,61
8,Random Forest,2,"{""max_depth"": null, ""min_samples_leaf"": 3}",3,0.36363636363636365,242,61
8,Random Forest,2,"{""max_depth"": null, ""min_samples_leaf"": 3}",4,0.5405405405405406,243,60
8,Random Forest,2,"{""max_depth"": null, ""min_samples_leaf"": 3}",5,0.4205607476635514,243,60
8,Random Forest,3,"{""max_depth"": 5, ""min_samples_leaf"": 1}",1,0.6578947368421053,242,61
8,Random Forest,3,"{""max_depth"": 5, ""min_samples_leaf"": 1}",2,0.8,242,61
8,Random Forest,3,"{""max_depth"": 5, ""min_samples_leaf"": 1}",3,0.4017857142857143,242,61
8,Random Forest,3,"{""max_depth"": 5, ""min_samples_leaf"": 1}",4,0.5454545454545454,243,60
8,Random Forest,3,"{""max_depth"": 5, ""min_samples_leaf"": 1}",5,0.4205607476635514,243,60
8,Random Forest,4,"{""max_depth"": 5, ""min_samples_leaf"": 3}",1,0.6578947368421053,242,61
8,Random Forest,4,"{""max_depth"": 5, ""min_samples_leaf"": 3}",2,0.7661290322580645,242,61
8,Random Forest,4,"{""max_depth"": 5, ""min_samples_leaf"": 3}",3,0.4017857142857143,242,61
8,Random Forest,4,"{""max_depth"": 5, ""min_samples_leaf"": 3}",4,0.5405405405405406,243,60
8,Random Forest,4,"{""max_depth"": 5, ""min_samples_leaf"": 3}",5,0.4205607476635514,243,60
8,Random Forest,5,"{""max_depth"": 10, ""min_samples_leaf"": 2}",1,0.6637168141592921,242,61
8,Random Forest,5,"{""max_depth"": 10, ""min_samples_leaf"": 2}",2,0.6722689075630253,242,61
8,Random Forest,5,"{""max_depth"": 10, ""min_samples_leaf"": 2}",3,0.36363636363636365,242,61
8,Random Forest,5,"{""max_depth"": 10, ""min_samples_leaf"": 2}",4,0.5909090909090909,243,60
8,Random Forest,5,"{""max_depth"": 10, ""min_samples_leaf"": 2}",5,0.42452830188679247,243,60
8,Gaussian Naive Bayes,1,"{""var_smoothing"": 1e-11}",1,0.7482993197278912,242,61
8,Gaussian Naive Bayes,1,"{""var_smoothing"": 1e-11}",2,0.738255033557047,242,61
8,Gaussian Naive Bayes,1,"{""var_smoothing"": 1e-11}",3,0.7718120805369127,242,61
8,Gaussian Naive Bayes,1,"{""var_smoothing"": 1e-11}",4,0.7482993197278912,243,60
8,Gaussian Naive Bayes,1,"{""var_smoothing"": 1e-11}",5,0.7666666666666667,243,60
8,Gaussian Naive Bayes,2,"{""var_smoothing"": 1e-10}",1,0.7482993197278912,242,61
8,Gaussian Naive Bayes,2,"{""var_smoothing"": 1e-10}",2,0.738255033557047,242,61
8,Gaussian Naive Bayes,2,"{""var_smoothing"": 1e-10}",3,0.7718120805369127,242,61
8,Gaussian Naive Bayes,2,"{""var_smoothing"": 1e-10}",4,0.7482993197278912,243,60
8,Gaussian Naive Bayes,2,"{""var_smoothing"": 1e-10}",5,0.7718120805369127,243,60
8,Gaussian Naive Bayes,3,"{""var_smoothing"": 1e-09}",1,0.7482993197278912,242,61
8,Gaussian Naive Bayes,3,"{""var_smoothing"": 1e-09}",2,0.738255033557047,242,61
8,Gaussian Naive Bayes,3,"{""var_smoothing"": 1e-09}",3,0.7718120805369127,242,61
8,Gaussian Naive Bayes,3,"{""var_smoothing"": 1e-09}",4,0.7482993197278912,243,60
8,Gaussian Naive Bayes,3,"{""var_smoothing"": 1e-09}",5,0.7718120805369127,243,60
8,Gaussian Naive Bayes,4,"{""var_smoothing"": 1e-08}",1,0.7482993197278912,242,61
8,Gaussian Naive Bayes,4,"{""var_smoothing"": 1e-08}",2,0.738255033557047,242,61
8,Gaussian Naive Bayes,4,"{""var_smoothing"": 1e-08}",3,0.777027027027027,242,61
8,Gaussian Naive Bayes,4,"{""var_smoothing"": 1e-08}",4,0.7482993197278912,243,60
8,Gaussian Naive Bayes,4,"{""var_smoothing"": 1e-08}",5,0.7718120805369127,243,60
8,Gaussian Naive Bayes,5,"{""var_smoothing"": 1e-07}",1,0.7482993197278912,242,61
8,Gaussian Naive Bayes,5,"{""var_smoothing"": 1e-07}",2,0.738255033557047,242,61
8,Gaussian Naive Bayes,5,"{""var_smoothing"": 1e-07}",3,0.777027027027027,242,61
8,Gaussian Naive Bayes,5,"{""var_smoothing"": 1e-07}",4,0.7482993197278912,243,60
8,Gaussian Naive Bayes,5,"{""var_smoothing"": 1e-07}",5,0.777027027027027,243,60
8,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",1,0.45454545454545453,242,61
8,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",2,0.6410256410256411,242,61
8,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",3,0.46296296296296297,242,61
8,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",4,0.37037037037037035,243,60
8,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",5,0.37735849056603776,243,60
8,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",1,0.4672897196261682,242,61
8,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2,0.6779661016949152,242,61
8,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",3,0.514018691588785,242,61
8,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",4,0.4954954954954955,243,60
8,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",5,0.4205607476635514,243,60
8,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",1,0.4672897196261682,242,61
8,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",2,0.5752212389380531,242,61
8,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",3,0.42452830188679247,242,61
8,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",4,0.41284403669724773,243,60
8,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",5,0.42452830188679247,243,60
8,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",1,0.4672897196261682,242,61
8,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",2,0.7142857142857143,242,61
8,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",3,0.514018691588785,242,61
8,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",4,0.4954954954954955,243,60
8,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",5,0.46296296296296297,243,60
8,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",1,0.4166666666666667,242,61
8,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",2,0.5803571428571429,242,61
8,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",3,0.38461538461538464,242,61
8,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",4,0.45871559633027525,243,60
8,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",5,0.3333333333333333,243,60
8,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",1,0.6140350877192983,242,61
8,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",2,0.6,242,61
8,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",3,0.40540540540540543,242,61
8,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",4,0.6578947368421053,243,60
8,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",5,0.4824561403508772,243,60
8,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",1,0.6140350877192983,242,61
8,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",2,0.6097560975609756,242,61
8,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",3,0.44642857142857145,242,61
8,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",4,0.5357142857142857,243,60
8,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",5,0.43859649122807015,243,60
8,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",1,0.6140350877192983,242,61
8,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",2,0.6198347107438017,242,61
8,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",3,0.44642857142857145,242,61
8,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",4,0.5803571428571429,243,60
8,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",5,0.43859649122807015,243,60
8,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",1,0.6086956521739131,242,61
8,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",2,0.5952380952380952,242,61
8,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",3,0.4090909090909091,242,61
8,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",4,0.5652173913043478,243,60
8,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",5,0.4824561403508772,243,60
8,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",1,0.5701754385964912,242,61
8,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",2,0.6504065040650406,242,61
8,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",3,0.3669724770642202,242,61
8,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",4,0.6086956521739131,243,60
8,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",5,0.43859649122807015,243,60
9,Logistic Regression,1,"{""C"": 0.01}",1,0.6779661016949152,242,61
9,Logistic Regression,1,"{""C"": 0.01}",2,0.5263157894736842,242,61
9,Logistic Regression,1,"{""C"": 0.01}",3,0.5932203389830508,242,61
9,Logistic Regression,1,"{""C"": 0.01}",4,0.6779661016949152,243,60
9,Logistic Regression,1,"{""C"": 0.01}",5,0.5701754385964912,243,60
9,Logistic Regression,2,"{""C"": 0.1}",1,0.6410256410256411,242,61
9,Logistic Regression,2,"{""C"": 0.1}",2,0.43478260869565216,242,61
9,Logistic Regression,2,"{""C"": 0.1}",3,0.5603448275862069,242,61
9,Logistic Regression,2,"{""C"": 0.1}",4,0.7723577235772358,243,60
9,Logistic Regression,2,"{""C"": 0.1}",5,0.5701754385964912,243,60
9,Logistic Regression,3,"{""C"": 1.0}",1,0.6410256410256411,242,61
9,Logistic Regression,3,"{""C"": 1.0}",2,0.5128205128205128,242,61
9,Logistic Regression,3,"{""C"": 1.0}",3,0.5508474576271186,242,61
9,Logistic Regression,3,"{""C"": 1.0}",4,0.7258064516129032,243,60
9,Logistic Regression,3,"{""C"": 1.0}",5,0.6837606837606838,243,60
9,Logistic Regression,4,"{""C"": 10.0}",1,0.603448275862069,242,61
9,Logistic Regression,4,"{""C"": 10.0}",2,0.48672566371681414,242,61
9,Logistic Regression,4,"{""C"": 10.0}",3,0.5508474576271186,242,61
9,Logistic Regression,4,"{""C"": 10.0}",4,0.7258064516129032,243,60
9,Logistic Regression,4,"{""C"": 10.0}",5,0.7083333333333334,243,60
9,Logistic Regression,5,"{""C"": 100.0}",1,0.603448275862069,242,61
9,Logistic Regression,5,"{""C"": 100.0}",2,0.48672566371681414,242,61
9,Logistic Regression,5,"{""C"": 100.0}",3,0.5508474576271186,242,61
9,Logistic Regression,5,"{""C"": 100.0}",4,0.7258064516129032,243,60
9,Logistic Regression,5,"{""C"": 100.0}",5,0.6967213114754098,243,60
9,Random Forest,1,"{""max_depth"": null, ""min_samples_leaf"": 1}",1,0.49107142857142855,242,61
9,Random Forest,1,"{""max_depth"": null, ""min_samples_leaf"": 1}",2,0.3669724770642202,242,61
9,Random Forest,1,"{""max_depth"": null, ""min_samples_leaf"": 1}",3,0.5,242,61
9,Random Forest,1,"{""max_depth"": null, ""min_samples_leaf"": 1}",4,0.5092592592592593,243,60
9,Random Forest,1,"{""max_depth"": null, ""min_samples_leaf"": 1}",5,0.45871559633027525,243,60
9,Random Forest,2,"{""max_depth"": null, ""min_samples_leaf"": 3}",1,0.48672566371681414,242,61
9,Random Forest,2,"{""max_depth"": null, ""min_samples_leaf"": 3}",2,0.47413793103448276,242,61
9,Random Forest,2,"{""max_depth"": null, ""min_samples_leaf"": 3}",3,0.5603448275862069,242,61
9,Random Forest,2,"{""max_depth"": null, ""min_samples_leaf"": 3}",4,0.6578947368421053,243,60
9,Random Forest,2,"{""max_depth"": null, ""min_samples_leaf"": 3}",5,0.6140350877192983,243,60
9,Random Forest,3,"{""max_depth"": 5, ""min_samples_leaf"": 1}",1,0.6140350877192983,242,61
9,Random Forest,3,"{""max_depth"": 5, ""min_samples_leaf"": 1}",2,0.4017857142857143,242,61
9,Random Forest,3,"{""max_depth"": 5, ""min_samples_leaf"": 1}",3,0.5652173913043478,242,61
9,Random Forest,3,"{""max_depth"": 5, ""min_samples_leaf"": 1}",4,0.6637168141592921,243,60
9,Random Forest,3,"{""max_depth"": 5, ""min_samples_leaf"": 1}",5,0.6140350877192983,243,60
9,Random Forest,4,"{""max_depth"": 5, ""min_samples_leaf"": 3}",1,0.5263157894736842,242,61
9,Random Forest,4,"{""max_depth"": 5, ""min_samples_leaf"": 3}",2,0.43478260869565216,242,61
9,Random Forest,4,"{""max_depth"": 5, ""min_samples_leaf"": 3}",3,0.5603448275862069,242,61
9,Random Forest,4,"{""max_depth"": 5, ""min_samples_leaf"": 3}",4,0.7327586206896551,243,60
9,Random Forest,4,"{""max_depth"": 5, ""min_samples_leaf"": 3}",5,0.6140350877192983,243,60
9,Random Forest,5,"{""max_depth"": 10, ""min_samples_leaf"": 2}",1,0.49107142857142855,242,61
9,Random Forest,5,"{""max_depth"": 10, ""min_samples_leaf"": 2}",2,0.5172413793103449,242,61
9,Random Forest,5,"{""max_depth"": 10, ""min_samples_leaf"": 2}",3,0.5752212389380531,242,61
9,Random Forest,5,"{""max_depth"": 10, ""min_samples_leaf"": 2}",4,0.625,243,60
9,Random Forest,5,"{""max_depth"": 10, ""min_samples_leaf"": 2}",5,0.48672566371681414,243,60
9,Gaussian Naive Bayes,1,"{""var_smoothing"": 1e-11}",1,0.777027027027027,242,61
9,Gaussian Naive Bayes,1,"{""var_smoothing"": 1e-11}",2,0.7291666666666666,242,61
9,Gaussian Naive Bayes,1,"{""var_smoothing"": 1e-11}",3,0.7666666666666667,242,61
9,Gaussian Naive Bayes,1,"{""var_smoothing"": 1e-11}",4,0.7718120805369127,243,60
9,Gaussian Naive Bayes,1,"{""var_smoothing"": 1e-11}",5,0.7615894039735099,243,60
9,Gaussian Naive Bayes,2,"{""var_smoothing"": 1e-10}",1,0.777027027027027,242,61
9,Gaussian Naive Bayes,2,"{""var_smoothing"": 1e-10}",2,0.7291666666666666,242,61
9,Gaussian Naive Bayes,2,"{""var_smoothing"": 1e-10}",3,0.7666666666666667,242,61
9,Gaussian Naive Bayes,2,"{""var_smoothing"": 1e-10}",4,0.7718120805369127,243,60
9,Gaussian Naive Bayes,2,"{""var_smoothing"": 1e-10}",5,0.7615894039735099,243,60
9,Gaussian Naive Bayes,3,"{""var_smoothing"": 1e-09}",1,0.777027027027027,242,61
9,Gaussian Naive Bayes,3,"{""var_smoothing"": 1e-09}",2,0.7291666666666666,242,61
9,Gaussian Naive Bayes,3,"{""var_smoothing"": 1e-09}",3,0.7666666666666667,242,61
9,Gaussian Naive Bayes,3,"{""var_smoothing"": 1e-09}",4,0.7718120805369127,243,60
9,Gaussian Naive Bayes,3,"{""var_smoothing"": 1e-09}",5,0.7615894039735099,243,60
9,Gaussian Naive Bayes,4,"{""var_smoothing"": 1e-08}",1,0.777027027027027,242,61
9,Gaussian Naive Bayes,4,"{""var_smoothing"": 1e-08}",2,0.7291666666666666,242,61
9,Gaussian Naive Bayes,4,"{""var_smoothing"": 1e-08}",3,0.7666666666666667,242,61
9,Gaussian Naive Bayes,4,"{""var_smoothing"": 1e-08}",4,0.7718120805369127,243,60
9,Gaussian Naive Bayes,4,"{""var_smoothing"": 1e-08}",5,0.7615894039735099,243,60
9,Gaussian Naive Bayes,5,"{""var_smoothing"": 1e-07}",1,0.777027027027027,242,61
9,Gaussian Naive Bayes,5,"{""var_smoothing"": 1e-07}",2,0.7291666666666666,242,61
9,Gaussian Naive Bayes,5,"{""var_smoothing"": 1e-07}",3,0.7666666666666667,242,61
9,Gaussian Naive Bayes,5,"{""var_smoothing"": 1e-07}",4,0.7718120805369127,243,60
9,Gaussian Naive Bayes,5,"{""var_smoothing"": 1e-07}",5,0.7615894039735099,243,60
9,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",1,0.6086956521739131,242,61
9,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",2,0.5217391304347826,242,61
9,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",3,0.5045871559633027,242,61
9,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",4,0.6086956521739131,243,60
9,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",5,0.47619047619047616,243,60
9,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",1,0.6086956521739131,242,61
9,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2,0.41284403669724773,242,61
9,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",3,0.4672897196261682,242,61
9,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",4,0.5045871559633027,243,60
9,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",5,0.3431372549019608,243,60
9,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",1,0.45045045045045046,242,61
9,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",2,0.4205607476635514,242,61
9,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",3,0.42452830188679247,242,61
9,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",4,0.514018691588785,243,60
9,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",5,0.42857142857142855,243,60
9,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",1,0.6086956521739131,242,61
9,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",2,0.41284403669724773,242,61
9,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",3,0.5092592592592593,242,61
9,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",4,0.5045871559633027,243,60
9,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",5,0.3883495145631068,243,60
9,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",1,0.5309734513274337,242,61
9,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",2,0.37383177570093457,242,61
9,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",3,0.38461538461538464,242,61
9,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",4,0.5188679245283019,243,60
